,1,2,3,4,5,6,7,8,9,10,11,12
10174,0.0,0.0,0.0,275.3333333333333,0.0,0.0,0.0,0.0,83.0,0,0,0
10175,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0
10176,0.0,0.0,79.0,232.0,0.0,0.0,0.0,0.0,0.0,0,0,0
11201,31.20333598093725,50.58867223769731,64.4802513464991,102.15592334494774,89.96383763837639,104.88246753246753,90.2467608951708,104.50524842547236,124.76709241172051,0,0,0
10177,290.0,1017.0,52.0,0.0,0.0,0.0,21.0,0.0,4.0,0,0,0
11203,52.89464882943144,80.81826568265683,87.84415584415585,73.11308900523561,92.58723747980613,97.54683065279092,144.1303074670571,140.90612449799198,190.4426652892562,0,0,0
11204,31.21588785046729,49.52081406105458,76.84303350970018,65.78121546961326,74.64956590370954,74.2532751091703,110.51043115438108,169.78295042321645,243.6526867627785,0,0,0
11205,31.63469675599436,57.75539568345324,67.94353640416047,54.5065274151436,86.1619644723093,167.47750591949486,91.26465201465201,172.2675026123302,173.23502304147465,0,0,0
11206,33.93611584327087,73.06280193236715,90.16122004357298,76.82375478927203,66.48876684972541,77.02003270645953,106.8311623246493,106.73808276584599,140.49324324324326,0,0,0
11207,42.29370179948586,65.79958246346555,84.83737024221453,71.05922396187883,112.04047976011994,104.08439231019877,152.65914295060517,151.18772032902467,149.86129032258066,0,0,0
11208,42.40514469453376,73.32371294851794,68.33193863319386,79.59107468123861,89.3093670886076,85.64099083814048,103.072853975293,130.47291285003925,142.07150188162845,0,0,0
11209,33.40479360852197,56.336690647482015,71.89738145789102,51.653636363636366,63.354862657757984,114.4430225472273,92.63553668890236,134.9357060849598,235.00903808908973,0,0,0
11210,57.83936170212766,95.12710084033614,82.26188068756319,82.46610169491525,73.00604838709677,129.8457300275482,180.63099415204678,163.47630922693267,255.67266435986159,0,0,0
11211,47.076449912126535,56.34943917169974,78.78112286411717,84.06709558823529,94.39756592292089,88.9826498422713,115.34540682414698,108.81940144478844,142.27981651376146,0,0,0
11212,44.51775848460932,71.0341726618705,89.5878787878788,69.62595419847328,58.82644628099174,157.65678150894024,156.68987341772151,138.945889698231,217.14081765087604,0,0,0
11213,48.515539305301644,74.69173630454968,72.50975975975976,70.94375,70.2012987012987,125.20008442380751,137.72242990654206,155.2598385469223,158.84117647058824,0,0,0
11214,24.912813738441216,44.12559618441971,54.33931133428981,75.61480075901328,99.35248041775456,76.12141427618413,129.9090354090354,124.72046783625731,223.0752427184466,0,0,0
11215,37.190605239385725,67.79568788501027,76.43286384976525,106.724399494311,91.7431640625,116.06180193596425,137.46909398814563,160.08817204301076,169.1138263665595,0,0,0
11216,44.31578947368421,79.0665451230629,86.71822742474916,74.11047619047619,67.729044834308,105.51503579952268,151.8411316648531,130.8227917121047,159.27368951612902,0,0,0
11217,33.44665885111372,62.09585492227979,70.47675804529202,96.23211678832116,122.89351403678606,82.9208,138.5107334525939,161.21077504725898,175.4975514201763,0,0,0
11218,42.0112254443405,65.98170731707317,85.46193771626298,70.71578947368421,77.41575859178542,102.87414330218068,115.15220483641536,157.6094986807388,184.54765193370164,0,0,0
11219,45.5989417989418,64.04150943396226,96.84747583243823,77.37006960556845,89.55816326530612,105.71066368381804,113.96134868421052,126.85737976782752,158.83095416979714,0,0,0
11220,31.480784955028618,62.41706161137441,68.79569034317637,110.57818930041152,89.08556547619048,76.6893810335037,81.41832229580574,109.74227373068433,181.3561320754717,0,0,0
11221,39.34845496383958,66.50700280112045,81.47162904209884,58.168089297439266,43.229028482247365,94.6650558743582,125.31089178709905,114.45767377838953,123.15940959409595,0,0,0
11222,44.44198174706649,67.3013698630137,100.63164400494438,74.26002430133657,56.74326599326599,76.8621603711067,146.82078853046596,107.02908011869437,147.99703923019985,0,0,0
11223,35.45333333333333,50.46264855687606,80.04288164665523,81.10279329608939,91.5859872611465,97.9824433065106,154.2348484848485,160.1166347992352,249.47916666666666,0,0,0
11224,46.48159509202454,50.42901234567901,64.93255813953489,63.40451745379877,74.52272727272727,80.10980810234541,92.85732009925559,115.49544863459037,174.45303867403314,0,0,0
11225,37.32959243945658,79.68208578637511,72.19492656875835,54.73887434554974,81.57404326123128,101.0829802259887,191.21315410465675,139.01543056246888,121.51534977352793,0,0,0
11226,45.942403628117916,78.33348946135831,69.18659558263519,46.28860536735592,69.24206852791878,82.64301270417423,197.00375335120643,156.65704918032787,148.08276846236174,0,0,0
11228,25.152428810720266,60.53383458646616,102.83047945205479,86.98993963782696,76.61571428571429,51.66797642436149,132.10751445086706,147.76258992805757,232.70886075949366,0,0,0
11229,43.04597701149425,65.35140562248996,71.61256544502618,95.70136698212409,85.87381158167675,106.45171149144254,215.26553980370775,150.65185601799774,231.3687150837989,0,0,0
11230,44.225782414307005,60.921644685802946,82.94642857142857,73.5279399499583,80.4323279195669,135.10832847990682,176.46476510067114,212.76335078534032,265.6990740740741,0,0,0
11231,41.461672473867594,63.752918287937746,65.33982300884956,82.37726098191214,84.43408788282291,176.79435028248588,114.61899791231733,126.1962962962963,201.26378896882494,0,0,0
11232,35.95492487479132,62.45542635658915,70.38666666666667,59.546637744034705,66.22162162162162,139.6445993031359,90.5782945736434,118.62231182795699,138.88283378746593,0,0,0
11233,46.47188049209139,80.11748120300751,87.73968253968253,93.3891577928364,71.79288437102923,146.70966312056737,149.49337938975245,125.324016563147,192.2774230992455,0,0,0
11234,101.30192307692307,223.796853625171,116.62461773700306,121.8422090729783,78.00658761528327,73.41377672209026,114.43121069182389,142.41915940931466,294.0462505612932,0,0,0
11235,43.56880733944954,63.86235662148071,79.21967213114755,76.48868312757202,93.8538961038961,85.51052315093204,129.41956967213116,180.59607843137255,244.00774102744546,0,0,0
11236,45.48061316501352,63.523241954707984,86.36372093023256,89.94240837696336,76.7360594795539,89.83689232167197,116.89932318104907,123.02453769559033,186.998114097124,0,0,0
11237,48.62101910828026,96.58744855967078,91.53003533568905,88.2124394184168,72.7895400126024,90.91180722891566,137.8138268916712,101.69077941925624,116.05086640581331,0,0,0
11238,39.24671669793621,50.2687908496732,67.7449528936743,80.15016322089227,100.80484693877551,89.69634200088144,123.51861042183623,152.36933174224345,119.02726733847066,0,0,0
11239,50.5,70.0241935483871,40.26623376623377,67.1907514450867,95.23972602739725,60.38333333333333,136.92134831460675,179.44285714285715,145.84745762711864,0,0,0
11241,0.0,0.0,17.833333333333332,9.666666666666666,65.0,73.0,23.0,47.0,0.0,0,0,0
11242,21.0,24.0,0.0,0.0,0.0,348.0,679.5,0.0,0.0,0,0,0
11249,37.75264270613108,82.45057471264367,72.69868173258004,44.298816568047336,51.22119341563786,41.99021864211738,65.98829648894669,92.03911806543385,141.66771159874608,0,0,0
11251,0.0,3.0,1.0,1.0,743.0,0.0,0.0,0.0,120.0,0,0,0
